NAICS,NAICS_TITLE,I_GROUP,OCC_TITLE,TOT_EMP,PCT_TOTAL,A_MEAN,A_MEDIAN,IDS,PARENTS
336000,Transportation Equipment Manufacturing,3-digit,Fiberglass Laminators and Fabricators,10960.0,0.68,41240.0,37710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Miscellaneous Assemblers and Fabricators,342520.0,21.29,44660.0,39430.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1210.0,0.08,37570.0,37550.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2620.0,0.16,49920.0,47940.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",1070.0,0.07,52380.0,48670.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",43380.0,2.7,43270.0,38580.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",790.0,0.05,48710.0,38820.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",9290.0,0.58,42430.0,38010.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2570.0,0.16,49870.0,47880.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",1570.0,0.1,59320.0,49480.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Machinists,43280.0,2.69,52500.0,49010.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Metal-Refining Furnace Operators and Tenders,620.0,0.04,43450.0,43750.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Pourers and Casters, Metal",260.0,0.02,33350.0,30280.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Model Makers, Metal and Plastic",430.0,0.03,60470.0,60110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Patternmakers, Metal and Plastic",110.0,0.01,63680.0,59770.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Foundry Mold and Coremakers,1500.0,0.09,38290.0,37370.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",11920.0,0.74,39660.0,37180.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",31480.0,1.96,46240.0,45850.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Tool and Die Makers,16600.0,1.03,62460.0,61330.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Welders, Cutters, Solderers, and Brazers",63160.0,3.93,47000.0,46910.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",8060.0,0.5,44090.0,38610.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1690.0,0.1,44360.0,45850.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Layout Workers, Metal and Plastic",3630.0,0.23,54490.0,60110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",1890.0,0.12,47740.0,37800.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Tool Grinders, Filers, and Sharpeners",680.0,0.04,54440.0,47330.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Metal Workers and Plastic Workers, All Other",870.0,0.05,43450.0,37800.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Printing Press Operators,140.0,0.01,45680.0,37630.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Sewing Machine Operators,3960.0,0.25,35110.0,36730.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sewers, Hand",40.0,0.0,37850.0,38100.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Tailors, Dressmakers, and Custom Sewers",90.0,0.01,32980.0,36560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Textile Cutting Machine Setters, Operators, and Tenders",130.0,0.01,35360.0,36990.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",410.0,0.03,46730.0,46640.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Upholsterers,3540.0,0.22,41410.0,37710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Textile, Apparel, and Furnishings Workers, All Other",120.0,0.01,37740.0,37200.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Cabinetmakers and Bench Carpenters,3720.0,0.23,47130.0,39590.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sawing Machine Setters, Operators, and Tenders, Wood",150.0,0.01,33760.0,29760.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",730.0,0.05,33360.0,30310.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Woodworkers, All Other",50.0,0.0,46140.0,36360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Stationary Engineers and Boiler Operators,570.0,0.04,75680.0,77280.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Water and Wastewater Treatment Plant and System Operators,200.0,0.01,68050.0,75940.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Plant and System Operators, All Other",90.0,0.01,47150.0,38830.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Chemical Equipment Operators and Tenders,70.0,0.0,42750.0,38070.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",80.0,0.0,41720.0,37920.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",950.0,0.06,38060.0,36590.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Grinding and Polishing Workers, Hand",1790.0,0.11,39420.0,37070.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Mixing and Blending Machine Setters, Operators, and Tenders",780.0,0.05,44220.0,38050.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Cutters and Trimmers, Hand",190.0,0.01,50480.0,38280.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Cutting and Slicing Machine Setters, Operators, and Tenders",400.0,0.03,38940.0,37710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1730.0,0.11,38480.0,36610.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",500.0,0.03,44050.0,46640.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Inspectors, Testers, Sorters, Samplers, and Weighers",57260.0,3.56,52150.0,47550.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Packaging and Filling Machine Operators and Tenders,1320.0,0.08,37830.0,36360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Painting, Coating, and Decorating Workers",640.0,0.04,39650.0,37630.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",25920.0,1.61,48240.0,47340.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Numerically Controlled Tool Operators,21910.0,1.36,49470.0,47840.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Numerically Controlled Tool Programmers,3100.0,0.19,75410.0,74710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Adhesive Bonding Machine Operators and Tenders,770.0,0.05,50500.0,47300.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",310.0,0.02,35000.0,30290.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Cooling and Freezing Equipment Operators and Tenders,,,45500.0,45220.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Etchers and Engravers,60.0,0.0,42140.0,37120.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Molders, Shapers, and Casters, Except Metal and Plastic",290.0,0.02,39180.0,38580.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Helpers--Production Workers,7620.0,0.47,35940.0,36250.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Production Workers, All Other",7510.0,0.47,38730.0,36710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Transportation and Material Moving Occupations,75980.0,4.72,44920.0,38490.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",2630.0,0.16,70040.0,63280.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Airline Pilots, Copilots, and Flight Engineers",40.0,0.0,76490.0,64410.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Commercial Pilots,1000.0,0.06,137240.0,123810.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Airfield Operations Specialists,130.0,0.01,78870.0,81460.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Driver/Sales Workers,,,31980.0,30700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Heavy and Tractor-Trailer Truck Drivers,3750.0,0.23,51300.0,48520.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Light Truck Drivers,1280.0,0.08,40110.0,38080.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Shuttle Drivers and Chauffeurs,30.0,0.0,45950.0,45190.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Motor Vehicle Operators, All Other",270.0,0.02,49240.0,50030.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Captains, Mates, and Pilots of Water Vessels",240.0,0.01,70770.0,62520.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Ship Engineers,40.0,0.0,66030.0,60900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Transportation Inspectors,960.0,0.06,78880.0,77610.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Crane and Tower Operators,910.0,0.06,58250.0,60110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Hoist and Winch Operators,70.0,0.0,43190.0,41170.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Industrial Truck and Tractor Operators,12700.0,0.79,41970.0,38390.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Cleaners of Vehicles and Equipment,1360.0,0.08,35150.0,32690.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Laborers and Freight, Stock, and Material Movers, Hand",38800.0,2.41,40610.0,37810.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Machine Feeders and Offbearers,930.0,0.06,50100.0,59640.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Packers and Packagers, Hand",2320.0,0.14,34720.0,31940.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Stockers and Order Fillers,7640.0,0.47,44210.0,38840.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Pump Operators, Except Wellhead Pumpers",,,62190.0,59380.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Material Moving Workers, All Other",190.0,0.01,58320.0,54460.0,336,31-33
337000,Furniture and Related Product Manufacturing,3-digit,All Occupations,366660.0,100.0,45000.0,37630.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Management Occupations,16220.0,4.42,110280.0,97930.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Chief Executives,270.0,0.07,234260.0,201750.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,General and Operations Managers,8470.0,2.31,106280.0,93280.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Marketing Managers,380.0,0.1,122380.0,104880.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Sales Managers,940.0,0.26,136410.0,126630.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Administrative Services Managers,250.0,0.07,100780.0,96380.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Facilities Managers,140.0,0.04,94350.0,81140.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Computer and Information Systems Managers,300.0,0.08,123760.0,120230.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Financial Managers,720.0,0.2,134630.0,126230.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Industrial Production Managers,2990.0,0.82,98290.0,94940.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Purchasing Managers,310.0,0.08,101770.0,95670.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,"Transportation, Storage, and Distribution Managers",190.0,0.05,98930.0,98500.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Human Resources Managers,220.0,0.06,106760.0,98980.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Construction Managers,150.0,0.04,78460.0,64830.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Architectural and Engineering Managers,440.0,0.12,119430.0,120010.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,"Managers, All Other",370.0,0.1,97550.0,94940.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Business and Financial Operations Occupations,14730.0,4.02,65210.0,61340.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Buyers and Purchasing Agents,2710.0,0.74,58920.0,57680.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Compliance Officers,40.0,0.01,57970.0,57810.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Cost Estimators,2870.0,0.78,61000.0,60590.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Human Resources Specialists,1200.0,0.33,64870.0,61570.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Logisticians,450.0,0.12,66100.0,61340.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Project Management Specialists,2530.0,0.69,72200.0,64140.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Management Analysts,350.0,0.1,72140.0,77300.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,"Compensation, Benefits, and Job Analysis Specialists",50.0,0.01,72320.0,63650.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Training and Development Specialists,370.0,0.1,51030.0,46920.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Market Research Analysts and Marketing Specialists,1140.0,0.31,62600.0,59800.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,"Business Operations Specialists, All Other",830.0,0.23,65020.0,60660.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Accountants and Auditors,1950.0,0.53,73960.0,75200.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Credit Analysts,80.0,0.02,49720.0,47900.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Financial and Investment Analysts,90.0,0.02,82710.0,79710.0,337,31-33
337000,Furniture and Related Product Manufacturing,3-digit,Computer and Mathematical Occupations,2300.0,0.63,73360.0,73000.0,337,31-33
