AREA_TITLE,PRIM_STATE,OCC_TITLE,TOT_EMP,LOC_QUOTIENT,RPP_ADJUSTED_A_MEAN,RPP_ADJUSTED_A_MEDIAN
Arkansas,AR,Producers and Directors,420.0,0.36,67862.93252836939,65235.61965453631
California,CA,Producers and Directors,45630.0,2.81,122337.8087068526,95959.64113527196
Colorado,CO,Producers and Directors,1790.0,0.69,77663.11681503558,61450.9411798969
Connecticut,CT,Producers and Directors,2140.0,1.39,106098.26223404775,80377.7667319669
Delaware,DE,Producers and Directors,70.0,0.18,63761.17202616788,51445.06895174913
District of Columbia,DC,Producers and Directors,2240.0,3.44,84550.33207214819,72606.51921884409
Florida,FL,Producers and Directors,5970.0,0.71,71734.20092674751,62101.94222616583
Georgia,GA,Producers and Directors,4340.0,1.01,73686.62824688882,64802.05462290153
Hawaii,HI,Producers and Directors,540.0,1.01,64472.254850874786,43337.719801814055
Idaho,ID,Producers and Directors,350.0,0.47,60015.69037656904,51734.65829846583
Illinois,IL,Producers and Directors,3110.0,0.56,72082.19934524514,59973.17871652269
Indiana,IN,Producers and Directors,1260.0,0.43,61616.433924623925,53259.28721626139
Iowa,IA,Producers and Directors,530.0,0.36,57688.01357627724,53177.4740978921
Kansas,KS,Producers and Directors,320.0,0.25,61092.40102241189,54905.273319657295
Kentucky,KY,Producers and Directors,840.0,0.46,58166.150531843276,54530.766123603076
Louisiana,LA,Producers and Directors,810.0,0.46,58229.98378544196,47701.47683947588
Maine,ME,Producers and Directors,340.0,0.58,55346.9471734993,47621.00714983797
Maryland,MD,Producers and Directors,1730.0,0.69,78391.68541652938,73910.54668009754
Massachusetts,MA,Producers and Directors,2140.0,0.64,85561.44713997465,73792.87691802354
Michigan,MI,Producers and Directors,2230.0,0.56,63350.76867579812,52242.368943163616
Minnesota,MN,Producers and Directors,1200.0,0.45,71903.92489560366,63338.85372321511
Mississippi,MS,Producers and Directors,450.0,0.42,60403.45954434706,55576.725441969495
Missouri,MO,Producers and Directors,1500.0,0.56,64006.43324422421,58659.88567951142
Montana,MT,Producers and Directors,350.0,0.75,79209.75897430297,54375.48461782084
Nebraska,NE,Producers and Directors,340.0,0.36,68925.67928414949,54996.67578555002
Nevada,NV,Producers and Directors,860.0,0.68,83564.46835456286,67435.60491087781
New Hampshire,NH,Producers and Directors,230.0,0.37,73553.79962930446,61769.58345527265
New Jersey,NJ,Producers and Directors,1440.0,0.38,92503.13935049817,71366.37366062017
New Mexico,NM,Producers and Directors,990.0,1.3,116898.57296984662,111937.89137664475
New York,NY,Producers and Directors,27140.0,3.19,103073.8603156049,90626.82641729982
North Carolina,NC,Producers and Directors,2330.0,0.54,76477.79969084803,66009.27455892542
North Dakota,ND,Producers and Directors,130.0,0.33,60744.43212627466,53554.76768053742
Ohio,OH,Producers and Directors,1870.0,0.37,67337.9552017651,64807.10368920278
Oklahoma,OK,Producers and Directors,710.0,0.46,59666.10907398996,47280.904851056286
Oregon,OR,Producers and Directors,1350.0,0.76,76296.68452519605,71094.41726842147
Pennsylvania,PA,Producers and Directors,3230.0,0.59,76765.83204490978,64687.509728030214
Rhode Island,RI,Producers and Directors,270.0,0.6,73998.60897504972,75869.63549268733
South Carolina,SC,Producers and Directors,810.0,0.4,62608.7327761946,62854.21536294067
South Dakota,SD,Producers and Directors,130.0,0.32,60845.06417296194,54710.63928916103
Tennessee,TN,Producers and Directors,1160.0,0.4,90331.74103506724,68329.40762101833
Texas,TX,Producers and Directors,6440.0,0.54,70597.55131875495,60455.625266492054
Utah,UT,Producers and Directors,970.0,0.63,74773.7652232747,64297.192151556155
Vermont,VT,Producers and Directors,130.0,0.48,56861.95013176566,49929.04926008514
Virginia,VA,Producers and Directors,2100.0,0.57,71442.5389624357,62281.23350085063
Washington,WA,Producers and Directors,1990.0,0.63,71910.73150571703,66675.8506681361
West Virginia,WV,Producers and Directors,240.0,0.38,55804.678117735195,49546.62142062294
Wisconsin,WI,Producers and Directors,1150.0,0.43,65615.39203188106,59048.49647015973
Wyoming,WY,Producers and Directors,70.0,0.28,59966.30860443238,54256.27338160974
Alabama,AL,Athletes and Sports Competitors,310.0,1.83,48945.415763736826,28273.522504226283
Arizona,AZ,Athletes and Sports Competitors,460.0,1.82,42906.91783583709,27088.22282648029
Arkansas,AR,Athletes and Sports Competitors,380.0,3.63,60998.37889205658,32187.377718150823
California,CA,Athletes and Sports Competitors,250.0,0.18,94143.85001386442,53239.35347102338
Colorado,CO,Athletes and Sports Competitors,270.0,1.18,169703.61813045462,201924.1037190925
Connecticut,CT,Athletes and Sports Competitors,,,94587.87754744015,99568.23874545579
District of Columbia,DC,Athletes and Sports Competitors,90.0,1.58,,
Florida,FL,Athletes and Sports Competitors,2010.0,2.67,141250.12323770087,122734.89105787242
Georgia,GA,Athletes and Sports Competitors,,,159400.3173807734,135398.39639188172
Illinois,IL,Athletes and Sports Competitors,320.0,0.65,63168.06689543644,43850.826332189485
Indiana,IN,Athletes and Sports Competitors,350.0,1.32,157470.21081576537,106863.64371596485
Iowa,IA,Athletes and Sports Competitors,160.0,1.24,102514.29081814934,69667.73847802787
Kansas,KS,Athletes and Sports Competitors,160.0,1.35,129798.04074289414,82878.98899700517
Kentucky,KY,Athletes and Sports Competitors,150.0,0.91,55922.086082312286,54687.850635070245
Louisiana,LA,Athletes and Sports Competitors,140.0,0.87,125432.75340724835,54472.15040098164
Maryland,MD,Athletes and Sports Competitors,170.0,0.75,51307.155700742784,43512.2336970336
Massachusetts,MA,Athletes and Sports Competitors,400.0,1.33,124846.32349490873,92919.1497348787
Minnesota,MN,Athletes and Sports Competitors,,,185617.18297552402,211332.71694624223
Mississippi,MS,Athletes and Sports Competitors,30.0,0.34,55184.120275747395,43417.512499855664
Missouri,MO,Athletes and Sports Competitors,,,54965.11703723022,53606.74621286214
Nevada,NV,Athletes and Sports Competitors,50.0,0.45,36580.387888176,31305.27615837895
New Jersey,NJ,Athletes and Sports Competitors,390.0,1.17,171413.12019358564,190652.52660427685
New Mexico,NM,Athletes and Sports Competitors,,,55891.08745703894,55012.40170398301
New York,NY,Athletes and Sports Competitors,170.0,0.23,98526.0812390415,70344.46230274694
North Carolina,NC,Athletes and Sports Competitors,670.0,1.73,106710.72970523957,64836.62917754916
Oklahoma,OK,Athletes and Sports Competitors,240.0,1.77,37953.228683158115,33976.22661157208
Oregon,OR,Athletes and Sports Competitors,150.0,0.92,115789.26935321065,76151.09868778632
Pennsylvania,PA,Athletes and Sports Competitors,400.0,0.81,70581.39896856938,63162.154590073784
South Carolina,SC,Athletes and Sports Competitors,150.0,0.84,47164.676123082834,41539.922939814074
Tennessee,TN,Athletes and Sports Competitors,1010.0,3.87,,
Texas,TX,Athletes and Sports Competitors,,,189823.55688209378,211163.22511218046
Utah,UT,Athletes and Sports Competitors,280.0,2.06,148321.21109607577,159453.2307171854
Virginia,VA,Athletes and Sports Competitors,80.0,0.24,91368.62277322591,96188.81870979095
Washington,WA,Athletes and Sports Competitors,140.0,0.48,149754.32796069246,191027.2305643569
Wisconsin,WI,Athletes and Sports Competitors,250.0,1.02,45068.40069846916,33005.88128166948
Alabama,AL,Coaches and Scouts,2970.0,1.12,54754.421992534524,41627.42940128661
Alaska,AK,Coaches and Scouts,440.0,1.08,41526.63277128276,35408.22872681661
Arizona,AZ,Coaches and Scouts,2500.0,0.63,55985.77351350792,48975.9204309302
Arkansas,AR,Coaches and Scouts,1640.0,1.0,48409.63720722232,34199.787578959134
California,CA,Coaches and Scouts,15350.0,0.68,51173.10840183547,42648.72939345421
Colorado,CO,Coaches and Scouts,3690.0,1.02,48772.43735984234,37190.92506480016
Connecticut,CT,Coaches and Scouts,3110.0,1.44,55271.288363887994,45944.07570928726
Delaware,DE,Coaches and Scouts,600.0,1.01,47278.27431227412,36344.27756790237
District of Columbia,DC,Coaches and Scouts,490.0,0.53,64940.55054776177,54821.11241922873
Florida,FL,Coaches and Scouts,9950.0,0.84,47412.0082815735,37582.56925958789
Georgia,GA,Coaches and Scouts,4100.0,0.68,45623.4861772321,39192.34945293577
Hawaii,HI,Coaches and Scouts,1150.0,1.53,53317.67158010015,44088.42413911876
Idaho,ID,Coaches and Scouts,1430.0,1.38,48444.03765690376,33908.64714086471
Illinois,IL,Coaches and Scouts,8120.0,1.05,44422.75075927898,33437.857452766926
Indiana,IN,Coaches and Scouts,5260.0,1.28,46746.10449129239,32522.77996441473
Iowa,IA,Coaches and Scouts,3450.0,1.69,44290.37156127188,34119.32833154698
Kansas,KS,Coaches and Scouts,3440.0,1.87,42607.80850620358,32910.25373805632
Kentucky,KY,Coaches and Scouts,1830.0,0.72,60006.28338045869,42491.36035186931
Louisiana,LA,Coaches and Scouts,1830.0,0.74,51163.50409746264,41511.459748455236
Maine,ME,Coaches and Scouts,1200.0,1.48,46077.876652435574,37374.620647086056
Maryland,MD,Coaches and Scouts,2840.0,0.81,50243.35595869068,40462.046826016965
Massachusetts,MA,Coaches and Scouts,5320.0,1.14,59274.55304772183,46830.27544460607
Michigan,MI,Coaches and Scouts,8120.0,1.45,48804.81257890996,38523.972711743925
Minnesota,MN,Coaches and Scouts,4660.0,1.24,48921.491927699826,38598.70152301799
Mississippi,MS,Coaches and Scouts,1360.0,0.9,60530.478862830685,53094.07512615328
Missouri,MO,Coaches and Scouts,4630.0,1.23,47184.368955249825,37034.622155571495
Montana,MT,Coaches and Scouts,1500.0,2.32,39337.315845228084,32784.73685934889
Nebraska,NE,Coaches and Scouts,1040.0,0.79,53568.89843162472,42015.890834977276
Nevada,NV,Coaches and Scouts,880.0,0.5,49328.57456851888,31566.938446563323
New Hampshire,NH,Coaches and Scouts,800.0,0.92,46336.94273729392,39010.828211881766
New Jersey,NJ,Coaches and Scouts,5330.0,1.01,60678.83298655349,54390.966003354755
New Mexico,NM,Coaches and Scouts,590.0,0.55,54178.206368803316,43278.05398912209
New York,NY,Coaches and Scouts,12310.0,1.03,53395.30976037405,44171.902396259495
North Carolina,NC,Coaches and Scouts,5390.0,0.89,53238.100314482166,40573.530195618565
North Dakota,ND,Coaches and Scouts,1010.0,1.85,45388.18699713511,33643.23897127427
Ohio,OH,Coaches and Scouts,8820.0,1.23,54629.61961518079,39877.13472998843
Oklahoma,OK,Coaches and Scouts,2270.0,1.06,43691.63278644939,36502.01065703619
Oregon,OR,Coaches and Scouts,2920.0,1.16,48606.25824986412,36998.21414706111
Pennsylvania,PA,Coaches and Scouts,8680.0,1.13,53584.58457419764,39949.777422668645
Rhode Island,RI,Coaches and Scouts,820.0,1.3,52584.66150093551,47843.421529539686
South Carolina,SC,Coaches and Scouts,3100.0,1.09,55297.62095353975,43823.97831214712
South Dakota,SD,Coaches and Scouts,1100.0,1.89,45825.152251322834,41465.60617657825
Tennessee,TN,Coaches and Scouts,4320.0,1.05,49045.721707354656,34153.69714046713
Texas,TX,Coaches and Scouts,11260.0,0.67,53054.76030943535,46039.67432133358
Utah,UT,Coaches and Scouts,2210.0,1.03,44855.80175913397,32032.30717185386
Vermont,VT,Coaches and Scouts,470.0,1.2,61098.722886681535,48449.21954186093
Virginia,VA,Coaches and Scouts,6600.0,1.28,52474.627974735515,45141.67269598545
Washington,WA,Coaches and Scouts,8660.0,1.96,47545.5756072921,41842.31069476971
West Virginia,WV,Coaches and Scouts,870.0,0.96,58922.68876083866,42726.66174542489
Wisconsin,WI,Coaches and Scouts,2970.0,0.78,44532.76484514768,33798.62234458526
Wyoming,WY,Coaches and Scouts,320.0,0.9,61716.51097158109,51313.74565184099
Arizona,AZ,"Umpires, Referees, and Other Sports Officials",120.0,0.61,52346.43975972126,39412.33031089422
California,CA,"Umpires, Referees, and Other Sports Officials",440.0,0.39,35197.72444698874,31870.264855049776
Colorado,CO,"Umpires, Referees, and Other Sports Officials",530.0,2.94,32773.83529594501,28948.926792804516
Delaware,DE,"Umpires, Referees, and Other Sports Officials",60.0,1.87,41033.201265395124,23332.00241612662
Florida,FL,"Umpires, Referees, and Other Sports Officials",560.0,0.95,75944.00078872129,47392.2902494331
Georgia,GA,"Umpires, Referees, and Other Sports Officials",60.0,0.19,21569.364403240623,19460.452685208384
Idaho,ID,"Umpires, Referees, and Other Sports Officials",90.0,1.73,24952.057182705717,20343.00906555091
Illinois,IL,"Umpires, Referees, and Other Sports Officials",360.0,0.95,50349.07111584428,47548.6135763026
Indiana,IN,"Umpires, Referees, and Other Sports Officials",130.0,0.62,41419.097428155495,31563.056019841486
Iowa,IA,"Umpires, Referees, and Other Sports Officials",250.0,2.49,28771.436227224007,24807.967131118257
Kansas,KS,"Umpires, Referees, and Other Sports Officials",410.0,4.44,41719.23165527607,41236.547933784575
Kentucky,KY,"Umpires, Referees, and Other Sports Officials",140.0,1.11,58446.658588034654,60331.67272564068
Louisiana,LA,"Umpires, Referees, and Other Sports Officials",340.0,2.81,43614.96998115606,41862.0447872387
Maryland,MD,"Umpires, Referees, and Other Sports Officials",100.0,0.58,51580.16625401279,45997.5711474916
Massachusetts,MA,"Umpires, Referees, and Other Sports Officials",200.0,0.87,49955.42208249261,36140.96006757073
Michigan,MI,"Umpires, Referees, and Other Sports Officials",520.0,1.86,33325.199197903516,30131.666896544408
Minnesota,MN,"Umpires, Referees, and Other Sports Officials",110.0,0.61,53534.23488412261,46300.15341942432
Mississippi,MS,"Umpires, Referees, and Other Sports Officials",60.0,0.81,41835.54462419602,43914.042563018906
Missouri,MO,"Umpires, Referees, and Other Sports Officials",480.0,2.56,53661.081045836865,37545.369585533896
Montana,MT,"Umpires, Referees, and Other Sports Officials",40.0,1.2,46534.23176471873,50487.62108619918
Nebraska,NE,"Umpires, Referees, and Other Sports Officials",40.0,0.56,33383.83232880295,30931.542980457976
New Hampshire,NH,"Umpires, Referees, and Other Sports Officials",60.0,1.28,52238.805970149246,50190.225343868886
New York,NY,"Umpires, Referees, and Other Sports Officials",1020.0,1.73,,
North Carolina,NC,"Umpires, Referees, and Other Sports Officials",140.0,0.46,39251.63903843078,38825.222536112145
North Dakota,ND,"Umpires, Referees, and Other Sports Officials",220.0,8.26,45410.14017101523,41568.33474199533
Ohio,OH,"Umpires, Referees, and Other Sports Officials",140.0,0.38,53407.45627791778,53764.37123481759
Oklahoma,OK,"Umpires, Referees, and Other Sports Officials",70.0,0.68,35072.94863131308,23075.474415358538
Oregon,OR,"Umpires, Referees, and Other Sports Officials",300.0,2.4,33232.39381939592,29505.396381706658
Pennsylvania,PA,"Umpires, Referees, and Other Sports Officials",,,30901.412250573303,23814.217970136247
South Dakota,SD,"Umpires, Referees, and Other Sports Officials",50.0,1.75,34942.92655329628,32535.747168513648
Tennessee,TN,"Umpires, Referees, and Other Sports Officials",160.0,0.78,38303.21174631827,39800.11887203646
Texas,TX,"Umpires, Referees, and Other Sports Officials",200.0,0.24,46263.02004020223,45704.6557430306
Utah,UT,"Umpires, Referees, and Other Sports Officials",470.0,4.4,25023.257780784847,19599.966170500677
Vermont,VT,"Umpires, Referees, and Other Sports Officials",30.0,1.61,51236.57003851612,38637.745793634705
Virginia,VA,"Umpires, Referees, and Other Sports Officials",320.0,1.23,30974.403097440307,24531.179725845243
Washington,WA,"Umpires, Referees, and Other Sports Officials",140.0,0.64,35514.53368232539,34201.22147219544
West Virginia,WV,"Umpires, Referees, and Other Sports Officials",90.0,2.02,37790.729702632125,33559.93080880975
Wisconsin,WI,"Umpires, Referees, and Other Sports Officials",240.0,1.3,59155.62364082402,50253.355758621066
Alabama,AL,Dancers,,,,
California,CA,Dancers,700.0,1.56,,
Colorado,CO,Dancers,130.0,1.76,,
District of Columbia,DC,Dancers,160.0,8.94,,
Florida,FL,Dancers,170.0,0.72,,
Indiana,IN,Dancers,150.0,1.84,,
Missouri,MO,Dancers,100.0,1.3,,
New York,NY,Dancers,1020.0,4.31,,
North Carolina,NC,Dancers,,,,
Oregon,OR,Dancers,80.0,1.59,,
South Carolina,SC,Dancers,130.0,2.39,,
Tennessee,TN,Dancers,70.0,0.82,,
Texas,TX,Dancers,40.0,0.11,,
Utah,UT,Dancers,70.0,1.76,,
Virginia,VA,Dancers,50.0,0.51,,
Arizona,AZ,Choreographers,40.0,0.51,57671.03317790345,50237.28042514035
California,CA,Choreographers,200.0,0.43,61790.566830952535,68570.71298872062
Connecticut,CT,Choreographers,,,61187.29471847802,60729.218443905156
Florida,FL,Choreographers,,,50517.5983436853,47234.54599230997
Iowa,IA,Choreographers,,,49694.08717399071,43508.8424437299
Louisiana,LA,Choreographers,240.0,4.79,41204.6978395197,34039.616109382536
Maine,ME,Choreographers,,,48865.79908440924,49585.926649863686
Minnesota,MN,Choreographers,,,39950.01168426079,39279.43671702752
Mississippi,MS,Choreographers,110.0,3.59,35276.728906132725,27089.756469324835
Nebraska,NE,Choreographers,,,28740.83116260313,25405.717648853963
New Jersey,NJ,Choreographers,,,60752.16088140129,56764.95659905223
New Mexico,NM,Choreographers,,,50251.92699122427,52320.731422469886
North Carolina,NC,Choreographers,90.0,0.76,66563.61601193965,42577.68775651617
Ohio,OH,Choreographers,270.0,1.81,40093.44682507923,34458.516747963964
Oklahoma,OK,Choreographers,,,34873.5446277238,38263.412688741424
Oregon,OR,Choreographers,30.0,0.63,43811.63133783679,39308.17610062893
Pennsylvania,PA,Choreographers,50.0,0.31,51488.518330203064,53148.768820495796
South Carolina,SC,Choreographers,180.0,3.06,55511.08407244939,51113.743822911
South Dakota,SD,Choreographers,270.0,23.0,43617.64673255904,42009.162811851755
Texas,TX,Choreographers,830.0,2.39,51674.07768370185,49054.84152606039
Virginia,VA,Choreographers,120.0,1.14,53657.67809304054,49541.445863235494
Washington,WA,Choreographers,90.0,0.97,54066.216650594666,57427.56118840979
Alabama,AL,Music Directors and Composers,50.0,0.39,41990.492290586466,32913.920058090065
California,CA,Music Directors and Composers,1620.0,1.45,58892.45686377989,52872.61733320214
Colorado,CO,Music Directors and Composers,60.0,0.32,54150.60819928355,50199.497131318625
Connecticut,CT,Music Directors and Composers,110.0,1.01,74344.80473280509,51967.29140473476
District of Columbia,DC,Music Directors and Composers,140.0,3.09,93663.21862839373,55980.44414088128
Florida,FL,Music Directors and Composers,650.0,1.12,68993.39445923296,59893.52262644188
Georgia,GA,Music Directors and Composers,40.0,0.14,80347.44842562432,80389.20905370417
Hawaii,HI,Music Directors and Composers,70.0,1.91,89872.55689897286,67951.99024967544
Illinois,IL,Music Directors and Composers,610.0,1.59,48593.85477063858,37894.92367767128
Indiana,IN,Music Directors and Composers,160.0,0.78,61141.96365989109,47317.62549199332
Iowa,IA,Music Directors and Composers,30.0,0.31,61361.20042872454,54517.23829939264
Maryland,MD,Music Directors and Composers,150.0,0.86,51664.89366709658,50328.083371774475
Massachusetts,MA,Music Directors and Composers,160.0,0.7,72985.78199052133,72479.00145464783
Michigan,MI,Music Directors and Composers,320.0,1.16,52327.24687808345,51393.58959396518
Minnesota,MN,Music Directors and Composers,230.0,1.25,63592.85939262164,50841.77478841328
Mississippi,MS,Music Directors and Composers,50.0,0.67,64202.491888084434,65195.55201441092
Missouri,MO,Music Directors and Composers,40.0,0.2,,
Montana,MT,Music Directors and Composers,90.0,2.67,41881.900684744505,26275.841733375564
New Jersey,NJ,Music Directors and Composers,210.0,0.8,92493.97336364219,91962.34612599565
New Mexico,NM,Music Directors and Composers,,,28896.526410624312,24291.76816043245
New York,NY,Music Directors and Composers,1190.0,2.03,62883.54763296318,44555.45002922267
North Carolina,NC,Music Directors and Composers,100.0,0.33,56020.467992111284,52331.96524705505
Ohio,OH,Music Directors and Composers,440.0,1.25,72767.3887885441,62189.727338604134
Oklahoma,OK,Music Directors and Composers,80.0,0.74,41885.918753946535,41719.74875095548
Oregon,OR,Music Directors and Composers,480.0,3.91,45413.07554934389,37240.85720941067
Pennsylvania,PA,Music Directors and Composers,650.0,1.73,59872.78330618133,45345.591516119996
Rhode Island,RI,Music Directors and Composers,150.0,4.85,,
South Carolina,SC,Music Directors and Composers,100.0,0.69,57656.388417491165,62011.03604324764
South Dakota,SD,Music Directors and Composers,40.0,1.4,41632.00106492728,34044.39415621152
Tennessee,TN,Music Directors and Composers,440.0,2.16,,
Texas,TX,Music Directors and Composers,380.0,0.45,74556.86178960833,63013.94895535117
Utah,UT,Music Directors and Composers,40.0,0.35,51864.85115020298,48873.0548037889
Virginia,VA,Music Directors and Composers,200.0,0.79,71921.62537398071,55877.119224075555
Washington,WA,Music Directors and Composers,120.0,0.54,69146.34706341552,57381.64118106258
Wisconsin,WI,Music Directors and Composers,100.0,0.52,54741.984209455055,52706.56796683343
Alabama,AL,Musicians and Singers,120.0,0.38,,
Arizona,AZ,Musicians and Singers,350.0,0.71,,
Arkansas,AR,Musicians and Singers,,,,
California,CA,Musicians and Singers,3230.0,1.14,,
Colorado,CO,Musicians and Singers,160.0,0.36,,
Connecticut,CT,Musicians and Singers,620.0,2.32,,
Florida,FL,Musicians and Singers,1370.0,0.93,,
Georgia,GA,Musicians and Singers,460.0,0.61,,
Hawaii,HI,Musicians and Singers,500.0,5.29,,
Illinois,IL,Musicians and Singers,1480.0,1.54,,
Indiana,IN,Musicians and Singers,450.0,0.87,,
Iowa,IA,Musicians and Singers,180.0,0.72,,
Kansas,KS,Musicians and Singers,170.0,0.76,,
Kentucky,KY,Musicians and Singers,120.0,0.4,,
Louisiana,LA,Musicians and Singers,50.0,0.16,,
Maine,ME,Musicians and Singers,30.0,0.31,,
Maryland,MD,Musicians and Singers,260.0,0.61,,
Massachusetts,MA,Musicians and Singers,440.0,0.76,,
Michigan,MI,Musicians and Singers,720.0,1.04,,
Minnesota,MN,Musicians and Singers,370.0,0.8,,
Missouri,MO,Musicians and Singers,560.0,1.2,,
Montana,MT,Musicians and Singers,140.0,1.8,,
Nebraska,NE,Musicians and Singers,210.0,1.29,,
Nevada,NV,Musicians and Singers,390.0,1.77,,
New Jersey,NJ,Musicians and Singers,750.0,1.14,,
New Mexico,NM,Musicians and Singers,80.0,0.6,,
New York,NY,Musicians and Singers,3380.0,2.28,,
North Carolina,NC,Musicians and Singers,330.0,0.43,,
Ohio,OH,Musicians and Singers,920.0,1.03,,
Oklahoma,OK,Musicians and Singers,170.0,0.64,,
Oregon,OR,Musicians and Singers,510.0,1.65,,
Pennsylvania,PA,Musicians and Singers,640.0,0.67,,
Rhode Island,RI,Musicians and Singers,140.0,1.8,,
South Carolina,SC,Musicians and Singers,230.0,0.64,,
Tennessee,TN,Musicians and Singers,1390.0,2.72,,
Texas,TX,Musicians and Singers,1020.0,0.49,,
Utah,UT,Musicians and Singers,170.0,0.66,,
Virginia,VA,Musicians and Singers,540.0,0.84,,
Washington,WA,Musicians and Singers,440.0,0.8,,
Wisconsin,WI,Musicians and Singers,300.0,0.63,,
Wyoming,WY,Musicians and Singers,70.0,1.59,,
Arizona,AZ,"Disc Jockeys, Except Radio",140.0,1.47,,
California,CA,"Disc Jockeys, Except Radio",730.0,1.3,,
Colorado,CO,"Disc Jockeys, Except Radio",110.0,1.29,,
Florida,FL,"Disc Jockeys, Except Radio",690.0,2.37,,
Idaho,ID,"Disc Jockeys, Except Radio",40.0,1.46,,
Indiana,IN,"Disc Jockeys, Except Radio",160.0,1.6,,
Iowa,IA,"Disc Jockeys, Except Radio",70.0,1.36,,
Kentucky,KY,"Disc Jockeys, Except Radio",40.0,0.66,,
Massachusetts,MA,"Disc Jockeys, Except Radio",,,,
Michigan,MI,"Disc Jockeys, Except Radio",140.0,1.04,,
Missouri,MO,"Disc Jockeys, Except Radio",80.0,0.86,,
Nevada,NV,"Disc Jockeys, Except Radio",70.0,1.56,,
New Jersey,NJ,"Disc Jockeys, Except Radio",,,,
New York,NY,"Disc Jockeys, Except Radio",,,,
North Carolina,NC,"Disc Jockeys, Except Radio",300.0,1.98,,
North Dakota,ND,"Disc Jockeys, Except Radio",40.0,3.34,,
Ohio,OH,"Disc Jockeys, Except Radio",,,,
South Dakota,SD,"Disc Jockeys, Except Radio",80.0,5.29,,
Texas,TX,"Disc Jockeys, Except Radio",380.0,0.91,,
Virginia,VA,"Disc Jockeys, Except Radio",110.0,0.86,,
Wisconsin,WI,"Disc Jockeys, Except Radio",170.0,1.78,,
California,CA,"Entertainers and Performers, Sports and Related Workers, All Other",880.0,0.91,,
Colorado,CO,"Entertainers and Performers, Sports and Related Workers, All Other",330.0,2.15,,
Florida,FL,"Entertainers and Performers, Sports and Related Workers, All Other",640.0,1.27,,
Georgia,GA,"Entertainers and Performers, Sports and Related Workers, All Other",890.0,3.45,,
Hawaii,HI,"Entertainers and Performers, Sports and Related Workers, All Other",90.0,2.88,,
Indiana,IN,"Entertainers and Performers, Sports and Related Workers, All Other",130.0,0.75,,
Kentucky,KY,"Entertainers and Performers, Sports and Related Workers, All Other",180.0,1.66,,
Louisiana,LA,"Entertainers and Performers, Sports and Related Workers, All Other",2480.0,23.5,,
Massachusetts,MA,"Entertainers and Performers, Sports and Related Workers, All Other",40.0,0.18,,
Michigan,MI,"Entertainers and Performers, Sports and Related Workers, All Other",40.0,0.18,,
Minnesota,MN,"Entertainers and Performers, Sports and Related Workers, All Other",120.0,0.77,,
Nebraska,NE,"Entertainers and Performers, Sports and Related Workers, All Other",30.0,0.55,,
Nevada,NV,"Entertainers and Performers, Sports and Related Workers, All Other",420.0,5.49,,
New Jersey,NJ,"Entertainers and Performers, Sports and Related Workers, All Other",130.0,0.59,,
New York,NY,"Entertainers and Performers, Sports and Related Workers, All Other",640.0,1.26,,
North Carolina,NC,"Entertainers and Performers, Sports and Related Workers, All Other",180.0,0.69,,
Ohio,OH,"Entertainers and Performers, Sports and Related Workers, All Other",90.0,0.28,,
Oregon,OR,"Entertainers and Performers, Sports and Related Workers, All Other",40.0,0.41,,
Pennsylvania,PA,"Entertainers and Performers, Sports and Related Workers, All Other",50.0,0.17,,
Tennessee,TN,"Entertainers and Performers, Sports and Related Workers, All Other",110.0,0.62,,
Texas,TX,"Entertainers and Performers, Sports and Related Workers, All Other",100.0,0.14,,
Utah,UT,"Entertainers and Performers, Sports and Related Workers, All Other",80.0,0.85,,
Virginia,VA,"Entertainers and Performers, Sports and Related Workers, All Other",70.0,0.31,,
Washington,WA,"Entertainers and Performers, Sports and Related Workers, All Other",30.0,0.17,,
Alabama,AL,Broadcast Announcers and Radio Disc Jockeys,380.0,1.12,37157.21757678213,31904.151397224836
Alaska,AK,Broadcast Announcers and Radio Disc Jockeys,80.0,1.51,47348.21283237105,44916.17116211377
Arizona,AZ,Broadcast Announcers and Radio Disc Jockeys,460.0,0.91,44985.060121380055,31420.270675447937
Arkansas,AR,Broadcast Announcers and Radio Disc Jockeys,200.0,0.94,40494.15842137627,30443.289172116947
California,CA,Broadcast Announcers and Radio Disc Jockeys,3460.0,1.2,55824.396003470574,44151.45308013632
Colorado,CO,Broadcast Announcers and Radio Disc Jockeys,390.0,0.85,76410.79905639312,45530.00223281461
Connecticut,CT,Broadcast Announcers and Radio Disc Jockeys,300.0,1.1,,
District of Columbia,DC,Broadcast Announcers and Radio Disc Jockeys,360.0,3.16,92081.49472908484,71617.94178177603
Florida,FL,Broadcast Announcers and Radio Disc Jockeys,1030.0,0.68,62555.45696539486,46031.74603174603
Georgia,GA,Broadcast Announcers and Radio Disc Jockeys,620.0,0.81,60041.343021799046,38169.21406497953
Hawaii,HI,Broadcast Announcers and Radio Disc Jockeys,140.0,1.48,35927.82640182995,33454.91799659091
Idaho,ID,Broadcast Announcers and Radio Disc Jockeys,180.0,1.35,67261.59344490935,51527.63249651325
Illinois,IL,Broadcast Announcers and Radio Disc Jockeys,950.0,0.97,51788.74294955232,34433.7948171814
Indiana,IN,Broadcast Announcers and Radio Disc Jockeys,570.0,1.1,49420.3914379684,39413.38221814849
Iowa,IA,Broadcast Announcers and Radio Disc Jockeys,330.0,1.29,42336.548767416934,41432.207931404075
